LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,NECTA,NMNECTA,CD,SLDL,SLDU,SCHOOLYEAR,LOCALE,LOC_OTHER,LOC_COUNT,LOC_SCH
3621540,FIRE ISLAND UNION FREE SCHOOL DISTRICT,36,SURF RD-CORNEILLE ESTATES,FIRE ISLAND,NY,11770,36,36103,Suffolk County,40.645663,-73.159837,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3602,36007,36004,2017-2018,41,0.0,1,41
3621570,OCEANSIDE UNION FREE SCHOOL DISTRICT,36,145 MERLE AVE,OCEANSIDE,NY,11572,36,36059,Nassau County,40.64314,-73.63475100000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3604,36020,36009,2017-2018,21,0.0,1,21
3621630,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,36,300 COLLEGE AVE,ODESSA,NY,14869,36,36097,Schuyler County,42.335525,-76.79289,N,N,0,N,N,N,N,3623,36132,36058,2017-2018,41,0.0,1,41
3621660,OGDENSBURG CITY SCHOOL DISTRICT,36,1100 STATE ST,OGDENSBURG,NY,13669,36,36089,St. Lawrence County,44.689086,-75.484404,36300,"Ogdensburg-Massena, NY",2,N,N,N,N,3621,36116,36048,2017-2018,33,0.0,1,33
3621720,OLEAN CITY SCHOOL DISTRICT,36,410 W SULLIVAN ST,OLEAN,NY,14760,36,36009,Cattaraugus County,42.082348,-78.434539,36460,"Olean, NY",2,160,"Buffalo-Cheektowaga, NY",N,N,3623,36148,36057,2017-2018,33,0.0,1,33
3621780,ONEONTA CITY SCHOOL DISTRICT,36,31 CENTER ST,ONEONTA,NY,13820,36,36077,Otsego County,42.4596,-75.064661,36580,"Oneonta, NY",2,N,N,N,N,3619,36121,36051,2017-2018,33,17.56,2,"33, 41"
3621810,ONONDAGA CENTRAL SCHOOL DISTRICT,36,4466 S ONONDAGA RD,NEDROW,NY,13120,36,36067,Onondaga County,42.9307,-76.2054,45060,"Syracuse, NY",1,532,"Syracuse-Auburn, NY",N,N,3624,36128,36050,2017-2018,41,23.41,2,"21, 41"
3621840,ONTEORA CENTRAL SCHOOL DISTRICT,36,4166 RT 28,BOICEVILLE,NY,12412,36,36111,Ulster County,42.008781,-74.266221,28740,"Kingston, NY",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3619,36103,36051,2017-2018,42,15.82,2,"41, 42"
3621900,ORCHARD PARK CENTRAL SCHOOL DISTRICT,36,2240 SOUTHWESTERN BLVD,WEST SENECA,NY,14224,36,36029,Erie County,42.81107,-78.719691,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",1,160,"Buffalo-Cheektowaga, NY",N,N,3627,36142,36060,2017-2018,21,0.0,1,21
3621930,OYSTERPONDS UNION FREE SCHOOL DISTRICT,36,23405 MAIN RD,ORIENT,NY,11957,36,36103,Suffolk County,41.144082,-72.300045,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3601,36002,36001,2017-2018,41,0.0,1,41
3621960,ORISKANY CENTRAL SCHOOL DISTRICT,36,1313 UTICA ST,ORISKANY,NY,13424,36,36065,Oneida County,43.15817,-75.341821,46540,"Utica-Rome, NY",1,N,N,N,N,3622,36119,36047,2017-2018,22,0.0,1,22
3622020,OSSINING UNION FREE SCHOOL DISTRICT,36,400 EXECUTIVE BLVD,OSSINING,NY,10562,36,36119,Westchester County,41.183240000000005,-73.85596100000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36095,36038,2017-2018,21,0.0,1,21
3622050,OSWEGO CITY SCHOOL DISTRICT,36,120 E 1ST ST,OSWEGO,NY,13126,36,36075,Oswego County,43.45658,-76.507981,45060,"Syracuse, NY",1,532,"Syracuse-Auburn, NY",N,N,3624,36120,36048,2017-2018,32,0.0,1,32
3622100,GEORGETOWN-SOUTH OTSELIC CENTRAL SCHOOL DISTRICT,36,125 COUNTY RD 13A,SOUTH OTSELIC,NY,13155,36,36017,Chenango County,42.649781,-75.784851,N,N,0,N,N,N,N,3622,36126,36051,2017-2018,42,0.0,1,42
3622140,SOUTH SENECA CENTRAL SCHOOL DISTRICT,36,7263 S MAIN ST,OVID,NY,14521,36,36099,Seneca County,42.672429,-76.82140700000001,42900,"Seneca Falls, NY",2,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3623,36132,36054,2017-2018,42,0.0,1,42
3622170,OWEGO-APALACHIN CENTRAL SCHOOL DISTRICT,36,5 SHELDON GUILE BLVD,OWEGO,NY,13827,36,36107,Tioga County,42.116825,-76.271454,13780,"Binghamton, NY",1,N,N,N,N,3623,36124,36052,2017-2018,31,21.95,2,"22, 31"
3622200,VAN HORNESVILLE-OWEN D YOUNG CENTRAL SCHOOL DISTRICT,36,2316 STATE RT 80,VAN HORNESVILLE,NY,13475,36,36043,Herkimer County,42.896346,-74.82554,46540,"Utica-Rome, NY",1,N,N,N,N,3622,36118,36051,2017-2018,42,0.0,1,42
3622260,OXFORD ACADEMY AND CENTRAL SCHOOL DISTRICT,36,12 FORT HILL PARK,OXFORD,NY,13830,36,36017,Chenango County,42.440111,-75.596771,N,N,0,N,N,N,N,3622,36122,36052,2017-2018,42,0.0,1,42
3622290,OYSTER BAY-EAST NORWICH CENTRAL SCHOOL DISTRICT,36,1 MCCOUNS LN,OYSTER BAY,NY,11771,36,36059,Nassau County,40.870149000000005,-73.524241,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3603,36015,36005,2017-2018,21,29.85,2,"21, 41"
3622380,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,36,151 HYDE PKWY,PALMYRA,NY,14522,36,36117,Wayne County,43.058496,-77.24594400000001,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3624,36130,36054,2017-2018,31,22.41,2,"21, 31"
3622410,PANAMA CENTRAL SCHOOL DISTRICT,36,41 NORTH ST,PANAMA,NY,14767,36,36013,Chautauqua County,42.078573,-79.485248,27460,"Jamestown-Dunkirk-Fredonia, NY",2,N,N,N,N,3623,36150,36057,2017-2018,42,0.0,1,42
3622440,PARISHVILLE-HOPKINTON CENTRAL SCHOOL DISTRICT,36,12 COUNTY RT 47,PARISHVILLE,NY,13672,36,36089,St. Lawrence County,44.630595,-74.811684,36300,"Ogdensburg-Massena, NY",2,N,N,N,N,3621,36118,36045,2017-2018,42,0.0,1,42
3622470,PATCHOGUE-MEDFORD UNION FREE SCHOOL DISTRICT,36,241 S OCEAN AVE,PATCHOGUE,NY,11772,36,36103,Suffolk County,40.760200000000005,-73.01270000000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3601,36007,36003,2017-2018,21,0.0,1,21
3622500,PAVILION CENTRAL SCHOOL DISTRICT,36,7014 BIG TREE RD,PAVILION,NY,14525,36,36037,Genesee County,42.871975,-78.018578,12860,"Batavia, NY",2,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3627,36139,36061,2017-2018,42,0.0,1,42
3622530,PAWLING CENTRAL SCHOOL DISTRICT,36,515 RT 22,PAWLING,NY,12564,36,36027,Dutchess County,41.56055,-73.594381,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3619,36105,36040,2017-2018,41,34.16,2,"21, 41"
3622560,PEARL RIVER UNION FREE SCHOOL DISTRICT,36,135 W CROOKED HILL RD,PEARL RIVER,NY,10965,36,36087,Rockland County,41.06819,-74.026801,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36097,36038,2017-2018,21,0.0,1,21
3622650,PEEKSKILL CITY SCHOOL DISTRICT,36,1031 ELM ST,PEEKSKILL,NY,10566,36,36119,Westchester County,41.2865,-73.9169,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36095,36040,2017-2018,21,0.0,1,21
3622680,PELHAM UNION FREE SCHOOL DISTRICT,36,18 FRANKLIN PL,PELHAM,NY,10803,36,36119,Westchester County,40.903373,-73.811565,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3616,36088,36034,2017-2018,21,0.0,1,21
3622710,PENFIELD CENTRAL SCHOOL DISTRICT,36,2590 ATLANTIC AVE,ROCHESTER,NY,14625,36,36055,Monroe County,43.1537,-77.4939,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36135,36055,2017-2018,21,0.0,1,21
3622740,PENN YAN CENTRAL SCHOOL DISTRICT,36,1 SCHOOL DR,PENN YAN,NY,14527,36,36123,Yates County,42.667605,-77.063382,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3623,36132,36058,2017-2018,32,0.0,1,32
3622770,PERRY CENTRAL SCHOOL DISTRICT,36,33 WATKINS AVE,PERRY,NY,14530,36,36121,Wyoming County,42.725255,-78.00268200000001,N,N,0,N,N,N,N,3627,36147,36059,2017-2018,41,0.0,1,41
3622830,PERU CENTRAL SCHOOL DISTRICT,36,17 SCHOOL ST,PERU,NY,12972,36,36019,Clinton County,44.582837000000005,-73.534357,38460,"Plattsburgh, NY",2,N,N,N,N,3621,36115,36045,2017-2018,42,0.0,1,42
3622890,PHELPS-CLIFTON SPRINGS CENTRAL SCHOOL DISTRICT,36,1490 RT 488,CLIFTON SPRINGS,NY,14432,36,36069,Ontario County,42.957409,-77.09787,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3623,36131,36054,2017-2018,41,0.0,1,41
3622920,PHOENIX CENTRAL SCHOOL DISTRICT,36,116 VOLNEY ST,PHOENIX,NY,13135,36,36075,Oswego County,43.239352,-76.29845300000001,45060,"Syracuse, NY",1,532,"Syracuse-Auburn, NY",N,N,3624,36120,36048,2017-2018,21,0.0,1,21
3623010,PINE BUSH CENTRAL SCHOOL DISTRICT,36,156 RT 302,PINE BUSH,NY,12566,36,36071,Orange County,41.602403,-74.307536,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3618,36101,36039,2017-2018,41,11.33,2,"31, 41"
3623040,PINE PLAINS CENTRAL SCHOOL DISTRICT,36,2829 CHURCH ST,PINE PLAINS,NY,12567,36,36027,Dutchess County,41.984199,-73.662971,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3619,36106,36041,2017-2018,42,0.0,1,42
3623070,PINE VALLEY CENTRAL SCHOOL DISTRICT (SOUTH DAYTON),36,7755 RT 83,SOUTH DAYTON,NY,14138,36,36013,Chautauqua County,42.336617,-79.09219900000001,27460,"Jamestown-Dunkirk-Fredonia, NY",2,N,N,N,N,3623,36150,36057,2017-2018,42,0.0,1,42
3623130,PISECO COMMON SCHOOL DISTRICT,36,1722 RT 8,PISECO,NY,12139,36,36041,Hamilton County,43.4273,-74.4973,N,N,0,N,N,N,N,3621,36118,36049,2017-2018,43,-2.0,-2,N
3623160,PITTSFORD CENTRAL SCHOOL DISTRICT,36,75 BARKER RD,PITTSFORD,NY,14534,36,36055,Monroe County,43.058127,-77.52524600000001,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36133,36055,2017-2018,21,12.68,2,"21, 41"
3623190,PLAINEDGE UNION FREE SCHOOL DISTRICT,36,241 WYNGATE DR,N MASSAPEQUA,NY,11758,36,36059,Nassau County,40.699877,-73.47518600000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3602,36017,36006,2017-2018,21,0.0,1,21
3623220,PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT,36,106 WASHINGTON AVE,PLAINVIEW,NY,11803,36,36059,Nassau County,40.778781,-73.46348,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3603,36013,36005,2017-2018,21,0.0,1,21
3623280,PLATTSBURGH CITY SCHOOL DISTRICT,36,49 BROAD ST,PLATTSBURGH,NY,12901,36,36019,Clinton County,44.6948,-73.4588,38460,"Plattsburgh, NY",2,N,N,N,N,3621,36115,36045,2017-2018,32,0.0,1,32
3623310,PLEASANTVILLE UNION FREE SCHOOL DISTRICT,36,60 ROMER AVE,PLEASANTVILLE,NY,10570,36,36119,Westchester County,41.134603,-73.783683,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36092,36040,2017-2018,21,0.0,1,21
3623340,POCANTICO HILLS CENTRAL SCHOOL DISTRICT,36,599 BEDFORD RD,SLEEPY HOLLOW,NY,10591,36,36119,Westchester County,41.099423,-73.82945000000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36092,36040,2017-2018,41,0.0,1,41
3623370,POLAND CENTRAL SCHOOL DISTRICT,36,74 COLD BROOK ST,POLAND,NY,13431,36,36043,Herkimer County,43.228868,-75.056995,46540,"Utica-Rome, NY",1,N,N,N,N,3622,36118,36049,2017-2018,42,0.0,1,42
3623430,PORT BYRON CENTRAL SCHOOL DISTRICT,36,30 MAPLE AVE,PORT BYRON,NY,13140,36,36011,Cayuga County,43.041616000000005,-76.616929,12180,"Auburn, NY",2,532,"Syracuse-Auburn, NY",N,N,3624,36130,36054,2017-2018,41,0.0,1,41
3623460,PORT CHESTER-RYE UNION FREE SCHOOL DISTRICT,36,113 BOWMAN AVE,PORT CHESTER,NY,10573,36,36119,Westchester County,41.004758,-73.692936,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36093,36037,2017-2018,21,0.0,1,21
3623490,PORT JEFFERSON UNION FREE SCHOOL DISTRICT,36,550 SCRAGGY HILL RD,PORT JEFFERSON,NY,11777,36,36103,Suffolk County,40.94474,-73.054631,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3601,36004,36001,2017-2018,21,0.0,1,21
3623520,PORT JERVIS CITY SCHOOL DISTRICT,36,9 THOMPSON ST,PORT JERVIS,NY,12771,36,36071,Orange County,41.3739,-74.6973,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3618,36098,36042,2017-2018,41,16.3,2,"32, 41"
3623580,PORT WASHINGTON UNION FREE SCHOOL DISTRICT,36,100 CAMPUS DR,PORT WASHINGTON,NY,11050,36,36059,Nassau County,40.82947,-73.68019100000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3603,36016,36007,2017-2018,21,0.0,1,21
3623640,PORTVILLE CENTRAL SCHOOL DISTRICT,36,500 ELM ST,PORTVILLE,NY,14770,36,36009,Cattaraugus County,42.03433,-78.330856,36460,"Olean, NY",2,160,"Buffalo-Cheektowaga, NY",N,N,3623,36148,36057,2017-2018,41,0.0,1,41
3623670,POTSDAM CENTRAL SCHOOL DISTRICT,36,29 LEROY ST,POTSDAM,NY,13676,36,36089,St. Lawrence County,44.675699,-74.98038700000001,36300,"Ogdensburg-Massena, NY",2,N,N,N,N,3621,36116,36047,2017-2018,33,0.0,1,33
3623760,POUGHKEEPSIE CITY SCHOOL DISTRICT,36,11 COLLEGE AVE,POUGHKEEPSIE,NY,12603,36,36027,Dutchess County,41.693000000000005,-73.9167,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3618,36104,36041,2017-2018,21,0.0,1,21
3623790,PRATTSBURGH CENTRAL SCHOOL DISTRICT,36,1 ACADEMY ST,PRATTSBURGH,NY,14873,36,36101,Steuben County,42.524624,-77.289302,18500,"Corning, NY",2,236,"Elmira-Corning, NY",N,N,3623,36133,36058,2017-2018,42,0.0,1,42
3623880,PULASKI CENTRAL SCHOOL DISTRICT,36,2 HINMAN RD,PULASKI,NY,13142,36,36075,Oswego County,43.571238,-76.13506,45060,"Syracuse, NY",1,532,"Syracuse-Auburn, NY",N,N,3622,36120,36048,2017-2018,42,0.0,1,42
3623970,PUTNAM CENTRAL SCHOOL DISTRICT,36,126 COUNTY RT 2,PUTNAM STATION,NY,12861,36,36115,Washington County,43.747745,-73.394433,24020,"Glens Falls, NY",1,104,"Albany-Schenectady, NY",N,N,3621,36114,36045,2017-2018,42,0.0,1,42
3624000,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT,36,146 PEEKSKILL HOLLOW RD,PUTNAM VALLEY,NY,10579,36,36079,Putnam County,41.336644,-73.858072,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3618,36094,36041,2017-2018,21,0.0,1,21
3624030,QUEENSBURY UNION FREE SCHOOL DISTRICT,36,429 AVIATION RD,QUEENSBURY,NY,12804,36,36113,Warren County,43.333857,-73.689843,24020,"Glens Falls, NY",1,104,"Albany-Schenectady, NY",N,N,3621,36114,36045,2017-2018,23,0.0,1,23
3624060,QUOGUE UNION FREE SCHOOL DISTRICT,36,10 EDGEWOOD RD,QUOGUE,NY,11959,36,36103,Suffolk County,40.820491,-72.60454200000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3601,36001,36001,2017-2018,21,0.0,1,21
3624090,RANDOLPH CENTRAL SCHOOL DISTRICT,36,18 MAIN ST,RANDOLPH,NY,14772,36,36009,Cattaraugus County,42.165424,-78.966317,36460,"Olean, NY",2,160,"Buffalo-Cheektowaga, NY",N,N,3623,36148,36057,2017-2018,43,0.0,1,43
3624120,RAQUETTE LAKE UNION FREE SCHOOL DISTRICT,36,115 RT 28,RAQUETTE LAKE,NY,13436,36,36041,Hamilton County,43.809256000000005,-74.654195,N,N,0,N,N,N,N,3621,36118,36049,2017-2018,43,-2.0,-2,N
3624150,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,36,15 MOUNTAIN RD,RAVENA,NY,12143,36,36001,Albany County,42.4723,-73.8148,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3620,36102,36046,2017-2018,31,48.04,2,"31, 41"
3624210,RED CREEK CENTRAL SCHOOL DISTRICT,36,6624 SOUTH ST,RED CREEK,NY,13143,36,36117,Wayne County,43.241442,-76.718405,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3624,36130,36054,2017-2018,42,0.0,1,42
3624240,RED HOOK CENTRAL SCHOOL DISTRICT,36,9 MILL RD,RED HOOK,NY,12571,36,36027,Dutchess County,42.018199,-73.870478,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3619,36103,36041,2017-2018,31,41.29,2,"31, 41"
3624270,MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET),36,1506 RT 21,SHORTSVILLE,NY,14548,36,36069,Ontario County,42.959878,-77.233154,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3623,36131,36054,2017-2018,41,0.0,1,41
3624360,REMSEN CENTRAL SCHOOL DISTRICT,36,MARGARET DAVIS DR,REMSEN,NY,13438,36,36065,Oneida County,43.332596,-75.18942,46540,"Utica-Rome, NY",1,N,N,N,N,3622,36117,36047,2017-2018,42,0.0,1,42
3624420,REMSENBURG-SPEONK UNION FREE SCHOOL DISTRICT,36,11 MILL RD,REMSENBURG,NY,11960,36,36103,Suffolk County,40.814441,-72.694591,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3601,36001,36001,2017-2018,21,0.0,1,21
3624450,RENSSELAER CITY SCHOOL DISTRICT,36,25 VAN RENSSELAER DR,RENSSELAER,NY,12144,36,36083,Rensselaer County,42.65411,-73.721118,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3620,36108,36044,2017-2018,21,0.0,1,21
3624480,RHINEBECK CENTRAL SCHOOL DISTRICT,36,45 N PARK RD,RHINEBECK,NY,12572,36,36027,Dutchess County,41.925622,-73.900397,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3619,36103,36041,2017-2018,31,0.0,1,31
3624570,RICHFIELD SPRINGS CENTRAL SCHOOL DISTRICT,36,93 MAIN ST,RICHFIELD SPRINGS,NY,13439,36,36077,Otsego County,42.854818,-74.989486,36580,"Oneonta, NY",2,N,N,N,N,3619,36121,36051,2017-2018,42,0.0,1,42
3624630,BLIND BROOK-RYE UNION FREE SCHOOL DISTRICT,36,390 N RIDGE ST,RYE BROOK,NY,10573,36,36119,Westchester County,41.030603,-73.682955,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36091,36037,2017-2018,21,0.0,1,21
3624660,RIPLEY CENTRAL SCHOOL DISTRICT,36,12 N STATE ST,RIPLEY,NY,14775,36,36013,Chautauqua County,42.268071,-79.710566,27460,"Jamestown-Dunkirk-Fredonia, NY",2,N,N,N,N,3623,36150,36057,2017-2018,42,0.0,1,42
3624690,RIVERHEAD CENTRAL SCHOOL DISTRICT,36,700 OSBORN AVE,RIVERHEAD,NY,11901,36,36103,Suffolk County,40.924774,-72.673525,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3601,36002,36001,2017-2018,21,0.0,1,21
3624750,ROCHESTER CITY SCHOOL DISTRICT,36,131 W BROAD ST,ROCHESTER,NY,14614,36,36055,Monroe County,43.154,-77.6164,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36137,36056,2017-2018,12,0.2,2,"12, 21"
3624780,ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT,36,128 SHEPHERD ST,ROCKVILLE CENTRE,NY,11570,36,36059,Nassau County,40.666936,-73.622231,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3604,36021,36009,2017-2018,21,0.0,1,21
3624840,ROCKY POINT UNION FREE SCHOOL DISTRICT,36,90 ROCKY PT-YAPHANK RD,ROCKY POINT,NY,11778,36,36103,Suffolk County,40.937487,-72.941381,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3601,36002,36001,2017-2018,41,22.71,2,"21, 41"
3624900,ROME CITY SCHOOL DISTRICT,36,409 BELL RD,ROME,NY,13440,36,36065,Oneida County,43.22232,-75.42756,46540,"Utica-Rome, NY",1,N,N,N,N,3622,36119,36047,2017-2018,31,5.75,2,"31, 41"
3624930,ROMULUS CENTRAL SCHOOL DISTRICT,36,5705 RT 96,ROMULUS,NY,14541,36,36099,Seneca County,42.748194,-76.832294,42900,"Seneca Falls, NY",2,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3623,36132,36054,2017-2018,42,0.0,1,42
3624960,RONDOUT VALLEY CENTRAL SCHOOL DISTRICT,36,122 KYSERIKE RD,ACCORD,NY,12404,36,36111,Ulster County,41.813781,-74.191384,28740,"Kingston, NY",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3619,36103,36051,2017-2018,42,16.47,2,"41, 42"
3624990,ROOSEVELT UNION FREE SCHOOL DISTRICT,36,240 DENTON PL,ROOSEVELT,NY,11575,36,36059,Nassau County,40.688299,-73.581001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3604,36018,36008,2017-2018,21,0.0,1,21
3625020,ROSCOE CENTRAL SCHOOL DISTRICT,36,6 ACADEMY ST,ROSCOE,NY,12776,36,36105,Sullivan County,41.934748,-74.916443,N,N,0,N,N,N,N,3619,36100,36042,2017-2018,43,0.0,1,43
3625050,ROSLYN UNION FREE SCHOOL DISTRICT,36,300 HARBOR HILL RD,ROSLYN,NY,11576,36,36059,Nassau County,40.792879,-73.640992,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3603,36016,36007,2017-2018,21,0.0,1,21
3625110,ROXBURY CENTRAL SCHOOL DISTRICT,36,53729 NYS RT 30,ROXBURY,NY,12474,36,36025,Delaware County,42.2866,-74.5641,N,N,0,N,N,N,N,3619,36102,36051,2017-2018,43,0.0,1,43
3625140,ROYALTON-HARTLAND CENTRAL SCHOOL DISTRICT,36,54 STATE ST,MIDDLEPORT,NY,14105,36,36063,Niagara County,43.211737,-78.468421,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",1,160,"Buffalo-Cheektowaga, NY",N,N,3627,36144,36062,2017-2018,32,39.63,2,"32, 41"
3625170,RUSH-HENRIETTA CENTRAL SCHOOL DISTRICT,36,2034 LEHIGH STATION RD,HENRIETTA,NY,14467,36,36055,Monroe County,43.0595,-77.59570000000001,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36138,36059,2017-2018,21,30.1,2,"21, 41"
3625260,RYE CITY SCHOOL DISTRICT,36,411 THEODORE FREMD AVE-ST 1005,RYE,NY,10580,36,36119,Westchester County,40.9745,-73.7008,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3616,36091,36037,2017-2018,21,0.0,1,21
3625290,RYE NECK UNION FREE SCHOOL DISTRICT,36,310 HORNIDGE RD,MAMARONECK,NY,10543,36,36119,Westchester County,40.95673,-73.715681,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3616,36091,36037,2017-2018,21,0.0,1,21
3625320,FLORIDA UNION FREE SCHOOL DISTRICT,36,51 N MAIN ST,FLORIDA,NY,10921,36,36071,Orange County,41.333580000000005,-74.35690100000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3618,36098,36042,2017-2018,31,47.03,2,"31, 41"
3625350,SACHEM CENTRAL SCHOOL DISTRICT,36,51 SCHOOL ST,LAKE RONKONKOMA,NY,11779,36,36103,Suffolk County,40.833655,-73.10123,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3601,36005,36003,2017-2018,21,0.0,1,21
3625380,SAG HARBOR UNION FREE SCHOOL DISTRICT,36,200 JERMAIN AVE,SAG HARBOR,NY,11963,36,36103,Suffolk County,40.994322,-72.288839,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3601,36001,36001,2017-2018,21,0.0,1,21
3625410,SAGAPONACK COMMON SCHOOL DISTRICT,36,400 MAIN ST,SAGAPONACK,NY,11962,36,36103,Suffolk County,40.929358,-72.278983,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3601,36001,36001,2017-2018,41,0.0,1,41
