State Postal Code,State FIPS Code,District ID,Name,Estimated Total Population,Estimated Population 5-17,Estimated number of relevant children 5 to 17 years old in poverty who are related to the householder
TX,48,25140,Karnes City Independent School District,"4,761",861,205
TX,48,25170,Katy Independent School District,"305,462","69,030","6,483"
TX,48,25200,Kaufman Independent School District,"20,446","4,089",665
TX,48,25230,Keene Independent School District,"5,597","1,023",174
TX,48,25260,Keller Independent School District,"171,097","39,784","2,286"
TX,48,25290,Kelton Independent School District,149,34,5
TX,48,25320,Kemp Independent School District,"10,747","1,729",305
TX,48,25410,Kenedy County-Wide Common School District,414,92,13
TX,48,25440,Kenedy Independent School District,"7,229",791,233
TX,48,25470,Kennard Independent School District,"2,171",332,99
TX,48,25500,Kennedale Independent School District,"20,335","3,962",470
TX,48,25530,Kerens Independent School District,"3,716",649,197
TX,48,25560,Kermit Independent School District,"6,507","1,402",298
TX,48,25590,Kerrville Independent School District,"34,659","4,748","1,030"
TX,48,25620,Kilgore Independent School District,"21,286","3,852",865
TX,48,25660,Killeen Independent School District,"217,253","43,568","8,118"
TX,48,25680,Kingsville Independent School District,"25,796","4,365","1,466"
TX,48,25710,Kirbyville Consolidated Independent School District,"7,821","1,311",444
TX,48,25740,Klein Independent School District,"247,968","51,847","7,128"
TX,48,25790,Klondike Independent School District,726,172,41
TX,48,25800,Knippa Independent School District,955,190,88
TX,48,25870,Knox City-O'Brien Consolidated Independent School District,"1,549",280,65
TX,48,25890,Kopperl Independent School District,"1,890",239,65
TX,48,25920,Kountze Independent School District,"7,994","1,428",255
TX,48,25950,Kress Independent School District,"1,206",214,52
TX,48,25980,Krum Independent School District,"10,205","2,013",147
TX,48,26040,La Feria Independent School District,"15,791","3,414","1,088"
TX,48,26070,La Gloria Independent School District,287,45,15
TX,48,26100,La Grange Independent School District,"12,338","1,957",273
TX,48,26130,La Joya Independent School District,"104,310","27,590","13,252"
TX,48,26190,La Porte Independent School District,"47,213","9,363","1,093"
TX,48,26250,La Pryor Independent School District,"1,957",452,171
TX,48,26280,La Vega Independent School District,"14,192","2,736",813
TX,48,26310,La Vernia Independent School District,"16,245","3,185",230
TX,48,26340,La Villa Independent School District,"3,631",633,231
TX,48,26220,LaPoyner Independent School District,"2,671",466,126
TX,48,26370,Lackland Independent School District,"13,379",646,83
TX,48,26400,Lago Vista Independent School District,"10,155","1,474",135
TX,48,26430,Lake Dallas Independent School District,"26,547","5,271",312
TX,48,26470,Lake Travis Independent School District,"43,716","7,994",421
TX,48,26490,Lake Worth Independent School District,"17,923","3,402",711
TX,48,26580,Lamar Consolidated Independent School District,"162,050","31,361","3,632"
TX,48,26610,Lamesa Independent School District,"11,657","2,197",630
TX,48,26640,Lampasas Independent School District,"20,624","3,508",623
TX,48,26670,Lancaster Independent School District,"40,222","8,955","2,005"
TX,48,26700,Laneville Independent School District,"1,482",270,53
TX,48,26790,Laredo Independent School District,"101,296","22,065","10,239"
TX,48,26850,Lasara Independent School District,"1,373",283,123
TX,48,26910,Latexo Independent School District,"2,238",321,74
TX,48,26970,Lazbuddie Independent School District,657,129,17
TX,48,27000,Leakey Independent School District,"2,215",289,93
TX,48,27030,Leander Independent School District,"185,745","39,508","1,766"
TX,48,27060,Leary Independent School District,994,188,35
TX,48,27090,Lefors Independent School District,615,113,34
TX,48,27120,Leggett Independent School District,"1,316",232,51
TX,48,27180,Leon Independent School District,"4,457",763,141
TX,48,27210,Leonard Independent School District,"3,823",756,104
TX,48,27240,Levelland Independent School District,"16,538","3,092",717
TX,48,27270,Leveretts Chapel Independent School District,914,205,25
TX,48,27300,Lewisville Independent School District,"337,750","66,073","4,042"
TX,48,27330,Lexington Independent School District,"5,807",864,97
TX,48,27420,Liberty Hill Independent School District,"14,644","3,183",178
TX,48,27450,Liberty Independent School District,"12,445","2,288",460
TX,48,27390,Liberty-Eylau Independent School District,"14,906","2,390",618
TX,48,27510,Lindale Independent School District,"20,936","3,993",598
TX,48,27540,Linden-Kildare Consolidated Independent School District,"5,611",843,251
TX,48,27570,Lindsay Independent School District,"2,016",419,28
TX,48,27600,Lingleville Independent School District,"1,428",273,59
TX,48,27630,Lipan Independent School District,"2,160",325,63
TX,48,27690,Little Cypress-Mauriceville Consolidated Independent School District,"19,520","3,855",628
TX,48,27720,Little Elm Independent School District,"35,921","7,605",573
TX,48,27750,Littlefield Independent School District,"6,678","1,353",400
TX,48,27780,Livingston Independent School District,"29,487","4,219","1,108"
TX,48,27810,Llano Independent School District,"18,638","2,187",535
TX,48,27870,Lockhart Independent School District,"26,415","4,748",878
TX,48,27890,Lockney Independent School District,"2,184",462,146
TX,48,27930,Lohn Independent School District,239,25,8
TX,48,27960,Lometa Independent School District,"1,691",332,74
TX,48,27990,London Independent School District,"1,612",411,27
TX,48,28020,Lone Oak Independent School District,"4,711",925,144
TX,48,28110,Longview Independent School District,"57,148","9,501","2,323"
TX,48,28140,Loop Independent School District,495,118,22
TX,48,28170,Loraine Independent School District,902,187,42
TX,48,28200,Lorena Independent School District,"7,781","1,703",141
TX,48,28230,Lorenzo Independent School District,"1,546",308,113
TX,48,28290,Los Fresnos Consolidated Independent School District,"43,099","10,140","2,826"
TX,48,28350,Louise Independent School District,"2,453",471,87
TX,48,28380,Lovejoy Independent School District,"15,782","3,802",132
TX,48,28410,Lovelady Independent School District,"5,287",493,79
TX,48,28500,Lubbock Independent School District,"204,721","32,592","8,186"
TX,48,15180,Lubbock-Cooper Independent School District,"24,461","4,937",535
TX,48,28530,Lueders-Avoca Independent School District,779,109,31
TX,48,28550,Lufkin Independent School District,"47,016","8,574","2,240"
TX,48,28590,Luling Independent School District,"8,495","1,412",387
TX,48,13530,Lumberton Independent School District,"20,496","3,908",398
TX,48,28620,Lyford Consolidated Independent School District,"6,189","1,283",545
TX,48,28650,Lytle Independent School District,"7,580","1,577",349
TX,48,28680,Mabank Independent School District,"20,348","3,276",735
TX,48,28710,Madisonville Consolidated Independent School District,"14,077","2,226",599
TX,48,28740,Magnolia Independent School District,"67,278","14,432","2,356"
TX,48,28780,Malakoff Independent School District,"9,782","1,177",349
TX,48,28800,Malone Independent School District,554,81,9
TX,48,28830,Malta Independent School District,678,101,12
TX,48,28890,Manor Independent School District,"43,032","8,282","1,462"
TX,48,28920,Mansfield Independent School District,"159,458","37,285","3,586"
TX,48,28980,Marathon Independent School District,541,68,7
TX,48,29010,Marble Falls Independent School District,"25,613","3,985",691
TX,48,29040,Marfa Independent School District,"2,448",313,111
TX,48,29100,Marion Independent School District,"8,482","1,497",179
TX,48,29130,Marlin Independent School District,"9,075","1,183",460
TX,48,29160,Marshall Independent School District,"34,053","6,057","1,536"
TX,48,29190,Mart Independent School District,"3,661",821,137
TX,48,29220,Martins Mill Independent School District,"2,235",478,133
TX,48,29250,Martinsville Independent School District,"1,199",265,92
TX,48,29280,Mason Independent School District,"4,336",674,136
TX,48,29370,Matagorda Independent School District,"1,038",104,23
TX,48,29400,Mathis Independent School District,"9,260","1,669",658
TX,48,29460,Maud Independent School District,"2,287",433,79
TX,48,29520,May Independent School District,"2,150",285,55
TX,48,29580,Maypearl Independent School District,"5,345","1,163",66
TX,48,29670,McAllen Independent School District,"132,435","27,564","9,961"
TX,48,29700,McCamey Independent School District,"2,458",513,129
TX,48,29760,McDade Independent School District,"1,761",300,116
TX,48,29820,McGregor Independent School District,"6,353","1,251",238
TX,48,29850,McKinney Independent School District,"137,604","30,077","1,783"
TX,48,29880,McLean Independent School District,"1,167",203,43
TX,48,29910,McLeod Independent School District,842,165,60
TX,48,29940,McMullen County Independent School District,778,123,17
TX,48,30000,Meadow Independent School District,927,229,90
TX,48,30030,Medina Independent School District,"2,289",334,60
TX,48,30060,Medina Valley Independent School District,"20,955","3,604",714
TX,48,30120,Melissa Independent School District,"7,874","1,757",57
TX,48,30180,Memphis Independent School District,"2,624",484,177
TX,48,30210,Menard Independent School District,"2,060",270,94
TX,48,30250,Mercedes Independent School District,"22,962","5,720","2,565"
TX,48,30300,Meridian Independent School District,"2,608",442,73
TX,48,30340,Merkel Independent School District,"6,577","1,225",224
TX,48,30390,Mesquite Independent School District,"185,742","40,458","8,410"
TX,48,30420,Mexia Independent School District,"11,587","2,031",574
TX,48,30450,Meyersville Independent School District,"1,213",215,32
TX,48,30480,Miami Independent School District,850,167,11
TX,48,30570,Midland Independent School District,"156,356","30,225","4,464"
TX,48,30600,Midlothian Independent School District,"37,824","8,312",434
TX,48,30640,Midway Independent School District,"42,951","7,785",621
TX,48,30660,Midway Independent School District,754,92,13
TX,48,30690,Milano Independent School District,"1,822",319,102
TX,48,30720,Mildred Independent School District,"2,881",536,58
TX,48,30750,Miles Independent School District,"1,726",325,45
TX,48,30780,Milford Independent School District,"1,452",287,38
TX,48,30810,Miller Grove Independent School District,"1,461",261,33
TX,48,30870,Millsap Independent School District,"4,481",728,83
TX,48,30930,Mineola Independent School District,"9,838","1,577",409
TX,48,30950,Mineral Wells Independent School District,"19,843","3,635",970
TX,48,31040,Mission Consolidated Independent School District,"68,281","15,577","6,248"
TX,48,31170,Monahans-Wickett-Pyote Independent School District,"10,438","2,238",409
TX,48,31200,Montague Independent School District,578,85,25
TX,48,31230,Monte Alto Independent School District,"3,764",978,353
TX,48,31260,Montgomery Independent School District,"45,759","8,278",691
TX,48,31290,Moody Independent School District,"4,763",855,175
TX,48,31320,Moran Independent School District,458,68,22
TX,48,31380,Morgan Independent School District,972,150,49
TX,48,31410,Morgan Mill Independent School District,"1,042",151,13
TX,48,31470,Morton Independent School District,"2,079",424,154
TX,48,31500,Motley County Independent School District,"1,235",177,52
TX,48,31560,Moulton Independent School District,"2,239",349,71
TX,48,31620,Mount Calm Independent School District,785,156,67
TX,48,31650,Mount Enterprise Independent School District,"1,747",262,47
TX,48,31760,Mount Pleasant Independent School District,"25,025","5,197","1,230"
TX,48,31770,Mount Vernon Independent School District,"9,266","1,690",344
TX,48,31860,Muenster Independent School District,"3,036",581,30
TX,48,31890,Muleshoe Independent School District,"6,773","1,575",382
TX,48,31920,Mullin Independent School District,928,166,39
TX,48,31950,Mumford Independent School District,213,35,9
TX,48,31970,Munday Consolidated Independent School District,"1,865",396,144
TX,48,32010,Murchison Independent School District,880,144,44
TX,48,32090,Nacogdoches Independent School District,"47,445","7,496","2,804"
TX,48,32130,Natalia Independent School District,"6,167","1,087",225
TX,48,32160,Navarro Independent School District,"8,499","1,744",151
TX,48,32190,Navasota Independent School District,"20,518","3,332",784
TX,48,32220,Nazareth Independent School District,718,156,16
TX,48,32250,Neches Independent School District,"1,460",278,57
TX,48,32280,Nederland Independent School District,"27,538","4,774",628
TX,48,32310,Needville Independent School District,"17,037","3,276",332
TX,48,32340,New Boston Independent School District,"7,715","1,329",283
TX,48,32370,New Braunfels Independent School District,"56,813","10,163","1,387"
TX,48,32400,New Caney Independent School District,"62,725","11,930","2,066"
TX,48,32430,New Deal Independent School District,"3,883",796,200
TX,48,32460,New Diana Independent School District,"4,509",930,187
TX,48,32490,New Home Independent School District,786,133,25
TX,48,32610,New Summerfield Independent School District,"2,067",447,81
TX,48,32640,New Waverly Independent School District,"4,893",932,243
TX,48,32700,Newcastle Independent School District,984,195,65
TX,48,32730,Newton Independent School District,"7,353","1,172",321
TX,48,32740,Nixon-Smiley Consolidated Independent School District,"5,263","1,087",303
TX,48,32790,Nocona Independent School District,"4,636",830,209
TX,48,32880,Nordheim Independent School District,706,87,19
TX,48,32910,Normangee Independent School District,"3,471",493,85
TX,48,32940,North East Independent School District,"452,254","79,957","11,406"
TX,48,32970,North Hopkins Independent School District,"2,230",447,88
TX,48,33010,North Lamar Independent School District,"16,941","2,891",443
TX,48,33030,North Zulch Independent School District,"1,886",330,52
TX,48,33090,Northside Independent School District,244,42,11
TX,48,33120,Northside Independent School District,"589,325","108,936","16,595"
TX,48,33180,Northwest Independent School District,"90,092","18,947",946
TX,48,33240,Nueces Canyon Consolidated Independent School District,"1,978",244,88
TX,48,33270,Nursery Independent School District,"1,631",275,47
TX,48,33390,O'Donnell Independent School District,"1,252",283,73
TX,48,33340,Oakwood Independent School District,"1,278",183,52
TX,48,33360,Odem-Edroy Independent School District,"5,064","1,078",369
TX,48,33420,Oglesby Independent School District,"1,123",168,54
TX,48,33570,Olfen Independent School District,107,23,5
TX,48,33630,Olney Independent School District,"4,129",718,161
TX,48,33660,Olton Independent School District,"3,017",642,163
TX,48,33690,Onalaska Independent School District,"7,545",982,268
TX,48,33720,Orange Grove Independent School District,"7,292","1,566",507
TX,48,33780,Orangefield Independent School District,"8,024","1,585",208
TX,48,33840,Ore City Independent School District,"4,786",873,238
TX,48,33870,Overton Independent School District,"3,332",590,127
TX,48,33900,Paducah Independent School District,"1,371",241,84
TX,48,33960,Paint Creek Independent School District,413,52,14
TX,48,33980,Paint Rock Independent School District,447,92,42
TX,48,34020,Palacios Independent School District,"6,883","1,371",321
TX,48,34050,Palestine Independent School District,"19,942","3,557",960
TX,48,34110,Palmer Independent School District,"6,334","1,307",145
TX,48,34140,Palo Pinto Independent School District,"1,086",123,34
TX,48,34170,Pampa Independent School District,"20,610","3,806",815
TX,48,34230,Panhandle Independent School District,"3,379",678,76
TX,48,7,Panther Creek Consolidated Independent School District,"1,095",141,53
TX,48,34260,Paradise Independent School District,"5,419","1,059",141
TX,48,34290,Paris Independent School District,"22,055","3,677","1,102"
TX,48,34320,Pasadena Independent School District,"277,078","58,905","13,167"
TX,48,34380,Patton Springs Independent School District,328,46,22
TX,48,34410,Pawnee Independent School District,615,75,14
TX,48,34440,Pearland Independent School District,"107,544","22,678","1,536"
TX,48,34470,Pearsall Independent School District,"13,541","2,378",746
TX,48,34500,Peaster Independent School District,"5,116","1,095",100
TX,48,34550,Pecos-Barstow-Toyah Independent School District,"14,971","2,334",682
TX,48,34560,Penelope Independent School District,642,124,16
TX,48,34630,Perrin-Whitt Consolidated Independent School District,"2,201",420,51
TX,48,34650,Perryton Independent School District,"9,970","2,340",418
TX,48,34680,Petersburg Independent School District,"1,343",264,65
TX,48,34710,Petrolia Consolidated Independent School District,"2,936",474,77
TX,48,34770,Pettus Independent School District,"1,804",375,95
TX,48,34800,Pewitt Consolidated Independent School District,"5,608",920,188
TX,48,34830,Pflugerville Independent School District,"138,931","27,215","3,419"
TX,48,34860,Pharr-San Juan-Alamo Independent School District,"134,509","31,494","11,818"
TX,48,34920,Pilot Point Independent School District,"9,708","1,831",203
TX,48,34980,Pine Tree Independent School District,"25,261","4,883","1,188"
TX,48,35010,Pittsburg Independent School District,"13,276","2,495",760
TX,48,35040,Plains Independent School District,"2,211",548,101
TX,48,35070,Plainview Independent School District,"27,321","5,550","1,427"
TX,48,35100,Plano Independent School District,"401,489","71,047","4,187"
TX,48,35130,Pleasant Grove Independent School District,"12,053","2,296",234
TX,48,35190,Pleasanton Independent School District,"18,716","3,550",829
TX,48,41580,Plemons-Stinnett-Phillips Consolidated Independent School District,"2,573",481,92
TX,48,35250,Point Isabel Independent School District,"16,473","2,592",971
TX,48,35310,Ponder Independent School District,"6,839","1,400",117
TX,48,35340,Poolville Independent School District,"3,425",618,110
TX,48,35370,Port Aransas Independent School District,"3,806",483,58
TX,48,35400,Port Arthur Independent School District,"53,153","9,965","3,470"
TX,48,35430,Port Neches-Groves Independent School District,"26,872","4,598",643
TX,48,35490,Post Independent School District,"6,311",783,187
TX,48,35520,Poteet Independent School District,"9,232","1,838",435
TX,48,35550,Poth Independent School District,"4,313",782,55
TX,48,35580,Pottsboro Independent School District,"9,025","1,320",216
TX,48,35700,Prairie Lea Independent School District,"1,467",255,31
TX,48,35730,Prairie Valley Independent School District,690,111,19
TX,48,35740,Prairiland Independent School District,"5,868","1,017",151
TX,48,35760,Premont Independent School District,"3,625",698,306
TX,48,35800,Presidio Independent School District,"4,708","1,020",363
TX,48,35820,Priddy Independent School District,399,50,9
TX,48,35850,Princeton Independent School District,"18,027","3,639",425
TX,48,35890,Pringle-Morse Consolidated Independent School District,393,85,8
TX,48,35910,Progreso Independent School District,"8,309","2,091",748
TX,48,36000,Prosper Independent School District,"19,762","4,689",99
TX,48,36180,Quanah Independent School District,"3,058",501,126
TX,48,36210,Queen City Independent School District,"5,119",829,214
TX,48,36240,Quinlan Independent School District,"19,448","3,166",676
TX,48,36300,Quitman Independent School District,"8,331","1,205",251
TX,48,36360,Rains Independent School District,"11,381","1,683",392
TX,48,36390,Ralls Independent School District,"2,270",481,130
TX,48,36420,Ramirez Common School District,322,48,12
TX,48,36450,Randolph Field Independent School District,"1,417",430,41
TX,48,36480,Ranger Independent School District,"3,018",477,136
TX,48,36510,Rankin Independent School District,"1,205",252,27
TX,48,36540,Raymondville Independent School District,"13,279","2,017",877
TX,48,36570,Reagan County Independent School District,"3,710",785,145
TX,48,36630,Red Lick Independent School District,"2,498",492,86
TX,48,36660,Red Oak Independent School District,"29,567","6,123",564
TX,48,36750,Redwater Independent School District,"5,120","1,026",104
TX,48,36780,Refugio Independent School District,"3,848",673,157
TX,48,36930,Ricardo Independent School District,"3,732",818,227
TX,48,36970,Rice Consolidated Independent School District,"6,959","1,294",330
TX,48,36960,Rice Independent School District,"2,996",686,162
TX,48,36990,Richards Independent School District,"1,732",261,52
TX,48,37020,Richardson Independent School District,"238,647","40,051","7,300"
TX,48,37080,Richland Springs Independent School District,917,155,21
TX,48,37110,Riesel Independent School District,"2,408",472,62
TX,48,37140,Rio Grande City Consolidated Independent School District,"38,454","8,976","3,132"
TX,48,37170,Rio Hondo Independent School District,"10,253","2,324",715
TX,48,37200,Rio Vista Independent School District,"4,451",853,242
TX,48,37230,Rising Star Independent School District,"1,389",222,55
TX,48,37260,River Road Independent School District,"6,989","1,340",219
TX,48,42120,Rivercrest Independent School District,"3,673",586,148
TX,48,37320,Riviera Independent School District,"1,534",261,41
TX,48,37380,Robert Lee Independent School District,"1,623",222,50
TX,48,37410,Robinson Independent School District,"11,211","2,213",250
TX,48,37440,Robstown Independent School District,"16,394","3,347","1,117"
TX,48,37470,Roby Consolidated Independent School District,"1,395",226,46
TX,48,37500,Rochelle Independent School District,859,129,29
TX,48,37590,Rockdale Independent School District,"9,153","1,751",447
TX,48,3,Rocksprings Independent School District,"1,592",272,103
TX,48,37650,Rockwall Independent School District,"78,245","16,312",986
TX,48,37710,Rogers Independent School District,"4,365",854,97
TX,48,37740,Roma Independent School District,"24,915","5,739","2,571"
TX,48,37800,Roosevelt Independent School District,"6,106","1,234",301
TX,48,37830,Ropes Independent School District,"1,247",259,50
TX,48,37860,Roscoe Collegiate Independent School District,"1,809",332,87
TX,48,37900,Rosebud-Lott Independent School District,"4,832",825,204
TX,48,38040,Rotan Independent School District,"1,905",284,60
TX,48,38080,Round Rock Independent School District,"296,202","55,904","3,323"
TX,48,38100,Round Top-Carmine Independent School District,"1,872",211,25
TX,48,38160,Roxton Independent School District,"1,235",205,40
TX,48,38190,Royal Independent School District,"12,292","2,539",623
TX,48,38220,Royse City Independent School District,"24,332","5,182",381
TX,48,38280,Rule Independent School District,875,128,45
TX,48,38310,Runge Independent School District,"1,358",284,63
TX,48,38360,Rusk Independent School District,"12,541","2,068",387
TX,48,38400,S and S Consolidated Independent School District,"5,481","1,017",158
TX,48,38430,Sabinal Independent School District,"2,720",505,115
TX,48,38460,Sabine Independent School District,"6,716","1,315",178
TX,48,38490,Sabine Pass Independent School District,402,44,8
TX,48,38580,Salado Independent School District,"8,159","1,447",147
TX,48,38610,Saltillo Independent School District,"1,242",248,48
TX,48,38640,Sam Rayburn Independent School District,"2,513",429,65
TX,48,38700,San Angelo Independent School District,"101,116","16,547","3,330"
TX,48,38730,San Antonio Independent School District,"351,955","61,873","20,356"
TX,48,38760,San Augustine Independent School District,"5,220",775,237
TX,48,38790,San Benito Consolidated Independent School District,"44,685","10,671","4,348"
TX,48,38820,San Diego Independent School District,"6,706","1,206",534
TX,48,38850,San Elizario Independent School District,"14,547","3,571","1,409"
TX,48,38900,San Felipe-Del Rio Consolidated Independent School District,"48,594","9,662","2,918"
TX,48,38910,San Isidro Independent School District,"1,085",196,68
TX,48,38970,San Marcos Consolidated Independent School District,"85,390","9,916","1,949"
TX,48,39000,San Perlita Independent School District,935,171,71
TX,48,39030,San Saba Independent School District,"4,406",618,174
TX,48,39060,San Vicente Independent School District,219,25,3
TX,48,39120,Sands Consolidated Independent School District,728,166,31
TX,48,39150,Sanford-Fritch Independent School District,"4,932",847,69
TX,48,39180,Sanger Independent School District,"16,305","3,109",275
TX,48,39210,Santa Anna Independent School District,"1,653",297,127
TX,48,39270,Santa Fe Independent School District,"27,832","5,117",482
TX,48,39300,Santa Gertrudis Independent School District,29,3,1
TX,48,39330,Santa Maria Independent School District,"2,652",681,254
TX,48,39360,Santa Rosa Independent School District,"5,450","1,239",434
TX,48,39390,Santo Independent School District,"3,258",521,156
TX,48,39450,Savoy Independent School District,"1,893",312,31
TX,48,39480,Schertz-Cibolo-Universal City Independent School District,"70,413","14,332","1,076"
TX,48,39510,Schleicher Independent School District,"3,001",631,135
TX,48,39540,Schulenburg Independent School District,"5,317",814,150
TX,48,39570,Scurry-Rosser Independent School District,"5,004",983,162
TX,48,39600,Seagraves Independent School District,"3,259",756,259
TX,48,39630,Sealy Independent School District,"13,719","2,590",384
TX,48,39690,Seguin Independent School District,"52,176","8,608","1,658"
TX,48,39750,Seminole Independent School District,"16,956","4,459",874
TX,48,39780,Seymour Independent School District,"3,654",589,153
TX,48,39870,Shallowater Independent School District,"5,965","1,422",190
TX,48,39900,Shamrock Independent School District,"2,431",414,109
TX,48,39930,Sharyland Independent School District,"44,367","10,817","2,463"
TX,48,39960,Shelbyville Independent School District,"3,543",632,191
TX,48,39990,Sheldon Independent School District,"34,783","8,211","1,753"
TX,48,40020,Shepherd Independent School District,"9,838","1,839",469
TX,48,40080,Sherman Independent School District,"44,870","7,626","1,741"
TX,48,40110,Shiner Independent School District,"4,077",772,81
TX,48,40170,Sidney Independent School District,578,95,19
TX,48,40200,Sierra Blanca Independent School District,777,114,24
TX,48,40230,Silsbee Independent School District,"17,666","3,134",709
TX,48,40290,Silverton Independent School District,"1,026",150,29
TX,48,40320,Simms Independent School District,"5,778",589,130
TX,48,40350,Sinton Independent School District,"9,702","1,909",484
TX,48,40380,Sivells Bend Independent School District,553,62,7
TX,48,40410,Skidmore-Tynan Independent School District,"2,948",586,115
TX,48,40440,Slaton Independent School District,"8,386","1,672",530
TX,48,40470,Slidell Independent School District,"2,205",363,44
TX,48,40500,Slocum Independent School District,"2,059",328,70
TX,48,40550,Smithville Independent School District,"12,258","2,026",324
TX,48,40590,Smyer Independent School District,"1,675",323,80
TX,48,40620,Snook Independent School District,"3,129",528,100
TX,48,40650,Snyder Independent School District,"15,744","2,892",700
TX,48,40710,Socorro Independent School District,"189,055","42,800","10,050"
TX,48,40740,Somerset Independent School District,"16,941","3,785","1,178"
TX,48,40770,Somerville Independent School District,"4,200",539,176
TX,48,40800,Sonora Independent School District,"3,767",666,154
TX,48,40680,South San Antonio Independent School District,"51,061","10,928","3,027"
TX,48,40890,Southland Independent School District,290,42,9
TX,48,40920,Southside Independent School District,"26,549","5,902","1,628"
TX,48,40950,Southwest Independent School District,"59,141","13,426","3,484"
TX,48,41010,Spearman Independent School District,"3,679",787,147
TX,48,41070,Splendora Independent School District,"17,993","3,758",530
TX,48,41100,Spring Branch Independent School District,"196,222","37,378","7,516"
TX,48,41130,Spring Creek Independent School District,154,32,3
TX,48,41190,Spring Hill Independent School District,"8,710","2,080",321
TX,48,41220,Spring Independent School District,"189,867","39,804","9,363"
TX,48,41250,Springlake-Earth Independent School District,"1,626",352,54
TX,48,41280,Springtown Independent School District,"21,099","3,930",535
TX,48,2,Spur Independent School District,"1,883",262,59
TX,48,41340,Spurger Independent School District,"2,161",366,96
TX,48,38520,St. Jo Independent School District,"1,734",297,29
TX,48,41350,Stafford Municipal School District,"22,414","3,639",438
TX,48,41400,Stamford Independent School District,"3,397",549,148
TX,48,41430,Stanton Independent School District,"4,456",961,172
TX,48,41520,Stephenville Independent School District,"28,071","3,623",528
TX,48,41550,Sterling City Independent School District,"1,295",269,45
TX,48,41610,Stockdale Independent School District,"4,968",848,220
TX,48,41670,Stratford Independent School District,"2,530",531,86
TX,48,41700,Strawn Independent School District,804,152,30
TX,48,41760,Sudan Independent School District,"1,433",337,78
TX,48,41790,Sulphur Bluff Independent School District,"1,208",203,29
TX,48,41820,Sulphur Springs Independent School District,"23,966","4,295",898
TX,48,41850,Sundown Independent School District,"1,607",398,55
TX,48,41880,Sunnyvale Independent School District,"5,718","1,168",78
TX,48,41910,Sunray Independent School District,"2,135",477,51
TX,48,41970,Sweeny Independent School District,"11,659","2,243",367
TX,48,42000,Sweet Home Independent School District,815,144,10
TX,48,42030,Sweetwater Independent School District,"12,332","2,312",628
TX,48,42060,Taft Independent School District,"5,311","1,113",316
TX,48,42090,Tahoka Independent School District,"3,013",582,156
TX,48,42210,Tarkington Independent School District,"9,577","2,025",475
TX,48,42240,Tatum Independent School District,"5,824","1,081",238
TX,48,42280,Taylor Independent School District,"21,250","3,855",561
TX,48,42300,Teague Independent School District,"5,834","1,127",297
TX,48,42330,Temple Independent School District,"61,918","10,511","2,981"
TX,48,42360,Tenaha Independent School District,"2,336",461,150
TX,48,42390,Terlingua Common School District,792,127,36
TX,48,42420,Terrell County Independent School District,810,133,28
TX,48,42450,Terrell Independent School District,"29,498","5,116",982
TX,48,42480,Texarkana Independent School District,"32,133","5,619","1,755"
TX,48,42510,Texas City Independent School District,"63,425","11,180","2,711"
TX,48,42540,Texhoma Independent School District,548,121,9
TX,48,42570,Texline Independent School District,"1,031",245,27
TX,48,42630,Thorndale Independent School District,"3,044",558,96
TX,48,42660,Thrall Independent School District,"4,095",759,62
TX,48,42690,Three Rivers Independent School District,"4,505",620,139
TX,48,42720,Three Way Independent School District,608,99,11
TX,48,42780,Throckmorton Independent School District,"1,084",171,42
TX,48,42810,Tidehaven Independent School District,"4,085",773,172
TX,48,42840,Timpson Independent School District,"3,940",747,269
TX,48,42870,Tioga Independent School District,"1,408",256,38
TX,48,42900,Tolar Independent School District,"2,973",599,86
TX,48,42930,Tom Bean Independent School District,"4,579",895,106
TX,48,42960,Tomball Independent School District,"63,711","12,312","1,002"
TX,48,42990,Tornillo Independent School District,"3,904","1,099",415
TX,48,43110,Trent Independent School District,751,121,20
TX,48,43140,Trenton Independent School District,"3,189",646,90
TX,48,43170,Trinidad Independent School District,919,148,42
TX,48,43200,Trinity Independent School District,"8,113","1,205",385
TX,48,43230,Troup Independent School District,"5,329","1,016",203
TX,48,43260,Troy Independent School District,"6,682","1,351",178
TX,48,43320,Tulia Independent School District,"5,561","1,060",313
TX,48,43350,Tuloso-Midway Independent School District,"13,259","2,780",556
TX,48,43400,Turkey-Quitaque Independent School District,983,160,60
TX,48,43470,Tyler Independent School District,"128,318","22,035","4,389"
TX,48,43530,Union Grove Independent School District,"3,012",610,97
TX,48,43560,Union Hill Independent School District,"2,041",321,68
TX,48,43650,United Independent School District,"172,046","42,686","12,402"
TX,48,43680,Utopia Independent School District,"1,469",163,40
TX,48,43720,Uvalde Consolidated Independent School District,"23,584","4,767","1,611"
TX,48,43740,Valentine Independent School District,311,15,3
TX,48,43760,Valley Mills Independent School District,"3,451",614,114
TX,48,43800,Valley View Independent School District,"16,151","4,531","1,637"
TX,48,43860,Valley View Independent School District,"3,268",525,87
TX,48,43890,Van Alstyne Independent School District,"7,723","1,562",166
TX,48,43920,Van Independent School District,"14,339","2,525",406
TX,48,43950,Van Vleck Independent School District,"4,962",819,139
TX,48,43980,Vega Independent School District,"1,183",188,24
TX,48,44010,Venus Independent School District,"10,602","2,048",315
TX,48,44040,Veribest Independent School District,"1,228",250,42
TX,48,44110,Vernon Independent School District,"12,216","2,048",430
